type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
red;10.2000000000;0.2900000000;0.6500000000;2.4000000000;0.0750000000;6.0000000000;17.0000000000;0.9956500000;3.2200000000;0.6300000000;11.8000000000;6;334278116,26634;465
red;10.2000000000;0.3300000000;0.4600000000;1.9000000000;0.0810000000;6.0000000000;9.0000000000;0.9962800000;3.1000000000;0.4800000000;10.4000000000;6;67622272,278236;85
red;10.2000000000;0.3400000000;0.4800000000;2.1000000000;0.0520000000;5.0000000000;9.0000000000;0.9945800000;3.2000000000;0.6900000000;12.1000000000;7;86092,3924666;1
red;10.2000000000;0.4000000000;0.4000000000;2.5000000000;0.0680000000;41.0000000000;54.0000000000;0.9975400000;3.3800000000;0.8600000000;10.5000000000;6;329689967,118972;455
red;10.2000000000;0.4100000000;0.4300000000;2.2000000000;0.1100000000;11.0000000000;37.0000000000;0.9972800000;3.1600000000;0.6700000000;10.8000000000;5;345839973,186587;487
red;10.2000000000;0.4400000000;0.4200000000;2.0000000000;0.0710000000;7.0000000000;20.0000000000;0.9956600000;3.1400000000;0.7900000000;11.1000000000;7;199262930,389215;256
red;10.2000000000;0.4900000000;0.6300000000;2.9000000000;0.0720000000;10.0000000000;26.0000000000;0.9968000000;3.1600000000;0.7800000000;12.5000000000;7;49486159,2988295;61
red;10.2000000000;0.5400000000;0.3700000000;15.4000000000;0.2140000000;55.0000000000;95.0000000000;1.0036900000;3.1800000000;0.7700000000;9.0000000000;6;140896970,986893;186
red;10.2000000000;0.6450000000;0.3600000000;1.8000000000;0.0530000000;5.0000000000;14.0000000000;0.9982000000;3.1700000000;0.4200000000;10.0000000000;6;235003233,773344;301
white;10.3000000000;0.1700000000;0.4700000000;1.4000000000;0.0370000000;5.0000000000;33.0000000000;0.9939000000;2.8900000000;0.2800000000;9.6000000000;3;69753896,4836324;268
white;10.3000000000;0.2500000000;0.4800000000;2.2000000000;0.0420000000;28.0000000000;164.0000000000;0.9980000000;3.1900000000;0.5900000000;9.7000000000;5;117379736,094994;464
red;10.3000000000;0.2700000000;0.5600000000;1.4000000000;0.0470000000;3.0000000000;8.0000000000;0.9947100000;3.1600000000;0.5100000000;11.8000000000;6;205745290,519126;263
red;10.3000000000;0.2700000000;0.2400000000;2.1000000000;0.0720000000;15.0000000000;33.0000000000;0.9956000000;3.2200000000;0.6600000000;12.8000000000;6;46087284,8972744;58
red;10.3000000000;0.3200000000;0.4500000000;6.4000000000;0.0730000000;5.0000000000;13.0000000000;0.9976000000;3.2300000000;0.8200000000;12.6000000000;8;128173396,225245;158
red;10.3000000000;0.4100000000;0.4200000000;2.4000000000;0.2130000000;6.0000000000;14.0000000000;0.9994000000;3.1900000000;0.6200000000;9.5000000000;6;329002306,45081;453
red;10.3000000000;0.4300000000;0.4400000000;2.4000000000;0.2140000000;5.0000000000;12.0000000000;0.9994000000;3.1900000000;0.6300000000;9.5000000000;6;88999606,3007922;107
red;10.3000000000;0.4400000000;0.5000000000;4.5000000000;0.1070000000;5.0000000000;13.0000000000;0.9980000000;3.2800000000;0.8300000000;11.5000000000;5;27645085,2947971;37
red;10.3000000000;0.5300000000;0.4800000000;2.5000000000;0.0630000000;6.0000000000;25.0000000000;0.9998000000;3.1200000000;0.5900000000;9.3000000000;6;116167249,530361;138
red;10.3000000000;0.5900000000;0.4200000000;2.8000000000;0.0900000000;35.0000000000;73.0000000000;0.9990000000;3.2800000000;0.7000000000;9.5000000000;6;30434451,8954918;40
red;10.4000000000;0.2800000000;0.5400000000;2.7000000000;0.1050000000;5.0000000000;19.0000000000;0.9988000000;3.2500000000;0.6300000000;9.5000000000;5;139136758,700038;182
red;10.4000000000;0.3300000000;0.6300000000;2.8000000000;0.0840000000;5.0000000000;22.0000000000;0.9998000000;3.2600000000;0.7400000000;11.2000000000;7;322081168,579071;446
red;10.4000000000;0.4300000000;0.5000000000;2.3000000000;0.0680000000;13.0000000000;19.0000000000;0.9960000000;3.1000000000;0.8700000000;11.4000000000;6;304344512,43566;414
red;10.4000000000;0.5500000000;0.2300000000;2.7000000000;0.0910000000;18.0000000000;48.0000000000;0.9994000000;3.2200000000;0.6400000000;10.3000000000;6;213364893,332509;281
red;10.4000000000;0.5750000000;0.6100000000;2.6000000000;0.0760000000;11.0000000000;24.0000000000;1.0000000000;3.1600000000;0.6900000000;9.0000000000;5;342627631,991602;480
red;10.5000000000;0.2400000000;0.4200000000;1.8000000000;0.0770000000;6.0000000000;22.0000000000;0.9976000000;3.2100000000;1.0500000000;10.8000000000;7;120120833,176653;147
red;10.5000000000;0.2800000000;0.5100000000;1.7000000000;0.0800000000;10.0000000000;24.0000000000;0.9982000000;3.2000000000;0.8900000000;9.4000000000;6;260307541,692866;345
red;10.5000000000;0.4300000000;0.3500000000;3.3000000000;0.0920000000;24.0000000000;70.0000000000;0.9979800000;3.2100000000;0.6900000000;10.5000000000;6;50327990,1788729;62
red;10.5000000000;0.5900000000;0.4900000000;2.1000000000;0.0700000000;14.0000000000;47.0000000000;0.9991000000;3.3000000000;0.5600000000;9.6000000000;4;184612191,191806;241
red;10.6000000000;0.3100000000;0.4900000000;2.2000000000;0.0630000000;18.0000000000;40.0000000000;0.9976000000;3.1400000000;0.5100000000;9.8000000000;6;131813061,291062;163
red;10.6000000000;0.3600000000;0.6000000000;2.2000000000;0.1520000000;7.0000000000;18.0000000000;0.9986000000;3.0400000000;1.0600000000;9.4000000000;5;61115748,0521458;76
red;10.6000000000;0.3600000000;0.5700000000;2.3000000000;0.0870000000;6.0000000000;20.0000000000;0.9967600000;3.1400000000;0.7200000000;11.1000000000;7;291788385,752201;389
red;10.6000000000;0.8300000000;0.3700000000;2.6000000000;0.0860000000;26.0000000000;70.0000000000;0.9981000000;3.1600000000;0.5200000000;9.9000000000;5;243045028,404373;313
red;10.6000000000;1.0250000000;0.4300000000;2.8000000000;0.0800000000;21.0000000000;84.0000000000;0.9985000000;3.0600000000;0.5700000000;10.1000000000;5;215992073,362043;284
red;10.7000000000;0.4000000000;0.4800000000;2.1000000000;0.1250000000;15.0000000000;49.0000000000;0.9980000000;3.0300000000;0.8100000000;9.7000000000;6;103513291,598724;126
red;10.7000000000;0.4600000000;0.3900000000;2.0000000000;0.0610000000;7.0000000000;15.0000000000;0.9981000000;3.1800000000;0.6200000000;9.5000000000;5;162477587,587319;209
red;10.7000000000;0.5200000000;0.3800000000;2.6000000000;0.0660000000;29.0000000000;56.0000000000;0.9957700000;3.1500000000;0.7900000000;12.1000000000;7;327118847,122023;451
red;10.8000000000;0.4500000000;0.3300000000;2.5000000000;0.0990000000;20.0000000000;38.0000000000;0.9981800000;3.2400000000;0.7100000000;10.8000000000;5;192396664,648084;247
red;10.8000000000;0.4700000000;0.4300000000;2.1000000000;0.1710000000;27.0000000000;66.0000000000;0.9982000000;3.1700000000;0.7600000000;10.8000000000;6;251005535,80189;329
red;10.8000000000;0.5000000000;0.4600000000;2.5000000000;0.0730000000;5.0000000000;27.0000000000;1.0001000000;3.0500000000;0.6400000000;9.5000000000;5;175619220,956914;224
red;10.9000000000;0.3700000000;0.5800000000;4.0000000000;0.0710000000;17.0000000000;65.0000000000;0.9993500000;3.2200000000;0.7800000000;10.1000000000;5;120116717,196423;146
red;10.9000000000;0.3900000000;0.4700000000;1.8000000000;0.1180000000;6.0000000000;14.0000000000;0.9982000000;3.3000000000;0.7500000000;9.8000000000;6;324419361,06847;449
red;10.9000000000;0.5300000000;0.4900000000;4.6000000000;0.1180000000;10.0000000000;17.0000000000;1.0002000000;3.0700000000;0.5600000000;11.7000000000;6;320895129,713633;443
red;11.0000000000;0.2000000000;0.4800000000;2.0000000000;0.3430000000;6.0000000000;18.0000000000;0.9979000000;3.3000000000;0.7100000000;10.5000000000;5;175299239,466312;223
red;11.0000000000;0.3000000000;0.5800000000;2.1000000000;0.0540000000;7.0000000000;19.0000000000;0.9980000000;3.3100000000;0.8800000000;10.5000000000;7;297085673,729532;398
red;11.1000000000;0.1800000000;0.4800000000;1.5000000000;0.0680000000;7.0000000000;15.0000000000;0.9973000000;3.2200000000;0.6400000000;10.1000000000;6;184326285,863816;239
red;11.1000000000;0.3100000000;0.5300000000;2.2000000000;0.0600000000;3.0000000000;10.0000000000;0.9957200000;3.0200000000;0.8300000000;10.9000000000;7;129195721,150458;160
red;11.1000000000;0.3500000000;0.4800000000;3.1000000000;0.0900000000;5.0000000000;21.0000000000;0.9986000000;3.1700000000;0.5300000000;10.5000000000;5;333062432,005559;459
red;11.1000000000;0.4200000000;0.4700000000;2.6500000000;0.0850000000;9.0000000000;34.0000000000;0.9973600000;3.2400000000;0.7700000000;12.1000000000;7;212515845,167977;279
red;11.2000000000;0.5000000000;0.7400000000;5.1500000000;0.1000000000;5.0000000000;17.0000000000;0.9996000000;3.2200000000;0.6200000000;11.2000000000;5;118848663,26886;144
red;11.2000000000;0.6700000000;0.5500000000;2.3000000000;0.0840000000;6.0000000000;13.0000000000;1.0000000000;3.1700000000;0.7100000000;9.5000000000;6;318322053,939223;440
red;11.3000000000;0.3700000000;0.4100000000;2.3000000000;0.0880000000;6.0000000000;16.0000000000;0.9988000000;3.0900000000;0.8000000000;9.3000000000;5;340643567,935934;476
red;11.4000000000;0.4600000000;0.5000000000;2.7000000000;0.1220000000;4.0000000000;17.0000000000;1.0006000000;3.1300000000;0.7000000000;10.2000000000;5;133611270,143013;170
red;11.5000000000;0.1800000000;0.5100000000;4.0000000000;0.1040000000;4.0000000000;23.0000000000;0.9996000000;3.2800000000;0.9700000000;10.1000000000;6;87980368,2443361;104
red;11.5000000000;0.3000000000;0.6000000000;2.0000000000;0.0670000000;12.0000000000;27.0000000000;0.9981000000;3.1100000000;0.9700000000;10.1000000000;6;258799914,33968;340
red;11.5000000000;0.3100000000;0.5100000000;2.2000000000;0.0790000000;14.0000000000;28.0000000000;0.9982000000;3.0300000000;0.9300000000;9.8000000000;6;331523649,583096;457
red;11.5000000000;0.3150000000;0.5400000000;2.1000000000;0.0840000000;5.0000000000;15.0000000000;0.9987000000;2.9800000000;0.7000000000;9.2000000000;6;15555765,4381363;13
red;11.5000000000;0.3500000000;0.4900000000;3.3000000000;0.0700000000;10.0000000000;37.0000000000;1.0003000000;3.3200000000;0.9100000000;11.0000000000;6;181350188,150499;233
red;11.5000000000;0.4200000000;0.4800000000;2.6000000000;0.0770000000;8.0000000000;20.0000000000;0.9985200000;3.0900000000;0.5300000000;11.0000000000;5;18738924,1051116;22
red;11.5000000000;0.4500000000;0.5000000000;3.0000000000;0.0780000000;19.0000000000;47.0000000000;1.0003000000;3.2600000000;1.1100000000;11.0000000000;6;308724477,919975;421
red;11.6000000000;0.4200000000;0.5300000000;3.3000000000;0.1050000000;33.0000000000;98.0000000000;1.0010000000;3.2000000000;0.9500000000;9.2000000000;5;254655337,382885;333
red;11.6000000000;0.5800000000;0.6600000000;2.2000000000;0.0740000000;10.0000000000;47.0000000000;1.0008000000;3.2500000000;0.5700000000;9.0000000000;3;117151027,01316;139
red;11.7000000000;0.2800000000;0.4700000000;1.7000000000;0.0540000000;17.0000000000;32.0000000000;0.9968600000;3.1500000000;0.6700000000;10.6000000000;7;189911928,081914;245
red;11.7000000000;0.4900000000;0.4900000000;2.2000000000;0.0830000000;5.0000000000;15.0000000000;1.0000000000;3.1900000000;0.4300000000;9.2000000000;5;171869708,253071;219
red;11.9000000000;0.3800000000;0.5100000000;2.0000000000;0.1210000000;7.0000000000;20.0000000000;0.9996000000;3.2400000000;0.7600000000;10.4000000000;6;204970964,695098;262
red;11.9000000000;0.5700000000;0.5000000000;2.6000000000;0.0820000000;6.0000000000;32.0000000000;1.0006000000;3.1200000000;0.7800000000;10.7000000000;6;121981452,749998;153
red;11.9000000000;0.6950000000;0.5300000000;3.4000000000;0.1280000000;7.0000000000;21.0000000000;0.9992000000;3.1700000000;0.8400000000;12.2000000000;7;61015481,8610298;75
red;12.0000000000;0.5000000000;0.5900000000;1.4000000000;0.0730000000;23.0000000000;42.0000000000;0.9980000000;2.9200000000;0.6800000000;10.5000000000;7;150775947,526715;191
red;12.1000000000;0.4000000000;0.5200000000;2.0000000000;0.0920000000;15.0000000000;54.0000000000;1.0000000000;3.0300000000;0.6600000000;10.2000000000;5;345644527,688396;486
red;12.3000000000;0.5000000000;0.4900000000;2.2000000000;0.0890000000;5.0000000000;14.0000000000;1.0002000000;3.1900000000;0.4400000000;9.6000000000;5;326241934,25096;450
red;12.5000000000;0.3700000000;0.5500000000;2.6000000000;0.0830000000;25.0000000000;68.0000000000;0.9995000000;3.1500000000;0.8200000000;10.4000000000;6;33458442,8735141;44
red;12.5000000000;0.3800000000;0.6000000000;2.6000000000;0.0810000000;31.0000000000;72.0000000000;0.9996000000;3.1000000000;0.7300000000;10.5000000000;5;267720858,878656;357
red;12.5000000000;0.4600000000;0.6300000000;2.0000000000;0.0710000000;6.0000000000;15.0000000000;0.9988000000;2.9900000000;0.8700000000;10.2000000000;5;234764078,511568;300
red;12.5000000000;0.6000000000;0.4900000000;4.3000000000;0.1000000000;5.0000000000;14.0000000000;1.0010000000;3.2500000000;0.7400000000;11.9000000000;6;136494277,971509;174
red;12.8000000000;0.3000000000;0.7400000000;2.6000000000;0.0950000000;9.0000000000;28.0000000000;0.9994000000;3.2000000000;0.7700000000;10.8000000000;7;122143635,595869;154
red;12.8000000000;0.8400000000;0.6300000000;2.4000000000;0.0880000000;13.0000000000;35.0000000000;0.9997000000;3.1000000000;0.6000000000;10.4000000000;6;274890174,199859;370
red;13.3000000000;0.4300000000;0.5800000000;1.9000000000;0.0700000000;15.0000000000;40.0000000000;1.0004000000;3.0600000000;0.4900000000;9.0000000000;5;215326497,146695;283
red;13.4000000000;0.2700000000;0.6200000000;2.6000000000;0.0820000000;6.0000000000;21.0000000000;1.0002000000;3.1600000000;0.6700000000;9.7000000000;6;22735246,6111797;29
red;13.8000000000;0.4900000000;0.6700000000;3.0000000000;0.0930000000;6.0000000000;15.0000000000;0.9986000000;3.0200000000;0.9300000000;12.0000000000;6;296590766,105924;397
red;14.0000000000;0.4100000000;0.6300000000;3.8000000000;0.0890000000;6.0000000000;47.0000000000;1.0014000000;3.0100000000;0.8100000000;10.8000000000;6;298140504,607453;399
red;14.3000000000;0.3100000000;0.7400000000;1.8000000000;0.0750000000;6.0000000000;15.0000000000;1.0008000000;2.8600000000;0.7900000000;8.4000000000;6;176372231,600595;226
red;15.0000000000;0.2100000000;0.4400000000;2.2000000000;0.0750000000;10.0000000000;24.0000000000;1.0000500000;3.0700000000;0.8400000000;9.2000000000;7;236592752,322749;306
red;15.6000000000;0.6850000000;0.7600000000;3.7000000000;0.1000000000;6.0000000000;43.0000000000;1.0032000000;2.9500000000;0.6800000000;11.2000000000;7;143117455,009862;187
