type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnumy;avg_fixed_acidity;avg_volatile_acidity;avg_citric_acid;avg_residual_sugar;avg_chlorides;avg_free_sulfur_dioxide;avg_total_sulfur_dioxide;avg_density;avg_pH;avg_sulphates;avg_alcohol;avg_quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum;repeats
red;8.7000000000;0.3100000000;0.4600000000;1.4000000000;0.0590000000;11.0000000000;25.0000000000;0.9966000000;3.3600000000;0.7600000000;10.1000000000;6;406;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.231976;0.460533;0.674317;0.124161;0.564560;0.737706;0.001011;0.031943;0.326475;0.024191;0;6.334801;675;1
red;8.7000000000;0.4100000000;0.4100000000;6.2000000000;0.0780000000;25.0000000000;42.0000000000;0.9953000000;3.2400000000;0.7700000000;12.6000000000;7;1039;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.015773;0.301780;0.442307;0.157888;0.010364;0.559347;0.000293;0.004911;0.343929;0.217345;0;5.211865;426;1
red;8.7000000000;0.5200000000;0.0900000000;2.5000000000;0.0910000000;20.0000000000;49.0000000000;0.9976000000;3.3400000000;0.8600000000;10.6000000000;7;289;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.288297;0.714243;0.418424;0.350869;0.208291;0.485905;0.002016;0.025800;0.501012;0.024116;0;6.176901;646;1
red;8.7000000000;0.6250000000;0.1600000000;2.0000000000;0.1010000000;13.0000000000;49.0000000000;0.9962000000;3.1400000000;0.5700000000;11.0000000000;5;217;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.548435;0.491988;0.534739;0.499317;0.485389;0.485905;0.000610;0.035624;0.005143;0.062762;0;6.307840;667;1
red;8.7000000000;0.6300000000;0.2800000000;2.7000000000;0.0960000000;17.0000000000;69.0000000000;0.9973400000;3.2600000000;0.6300000000;10.2000000000;6;1284;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.560822;0.110979;0.371898;0.425093;0.327048;0.276070;0.001755;0.001230;0.099578;0.014529;0;5.346930;451;1
red;8.7000000000;0.6900000000;0.0000000000;3.2000000000;0.0840000000;13.0000000000;33.0000000000;0.9992000000;3.3600000000;0.4500000000;9.4000000000;5;713;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;0.709472;1.000000;0.255583;0.246956;0.485389;0.653772;0.003623;0.031943;0.214586;0.091821;0;6.851073;736;1
red;8.7000000000;0.8400000000;0.0000000000;1.4000000000;0.0650000000;24.0000000000;33.0000000000;0.9954000000;3.2700000000;0.5500000000;9.7000000000;5;636;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.157928;1.081096;1.000000;0.674317;0.035092;0.049950;0.653772;0.000193;0.004301;0.040050;0.062837;0;6.759536;727;1
red;8.8000000000;0.2400000000;0.3500000000;1.7000000000;0.0550000000;13.0000000000;27.0000000000;0.9939400000;3.1400000000;0.5900000000;11.3000000000;7;1126;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.405400;0.111275;0.604528;0.183540;0.485389;0.716723;0.001659;0.035624;0.029764;0.091746;0;6.141083;637;1
white;8.8000000000;0.2800000000;0.4500000000;6.0000000000;0.0220000000;14.0000000000;49.0000000000;0.9934000000;3.0100000000;0.3300000000;11.1000000000;7;714;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.306301;0.428783;0.395781;0.673416;0.445804;0.485905;0.002202;0.075550;0.424030;0.072423;0;6.785630;790;1
red;8.8000000000;0.3300000000;0.4100000000;5.9000000000;0.0730000000;7.0000000000;13.0000000000;0.9965800000;3.3000000000;0.6200000000;12.1000000000;7;975;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.182426;0.301780;0.372518;0.083664;0.722902;0.863607;0.000991;0.013515;0.082125;0.169038;0;6.268001;661;1
red;8.8000000000;0.4800000000;0.4100000000;3.3000000000;0.0920000000;26.0000000000;52.0000000000;0.9982000000;3.3100000000;0.5300000000;10.5000000000;6;608;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.189198;0.301780;0.232320;0.365714;0.029220;0.454430;0.002618;0.016586;0.074957;0.014454;0;5.156712;414;1
red;8.8000000000;0.6000000000;0.2900000000;2.2000000000;0.0980000000;5.0000000000;15.0000000000;0.9988000000;3.3600000000;0.4900000000;9.1000000000;5;627;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.486497;0.079228;0.488213;0.454782;0.802072;0.842624;0.003221;0.031943;0.144772;0.120805;0;6.929592;745;1
red;8.8000000000;0.6100000000;0.1900000000;4.0000000000;0.0940000000;30.0000000000;69.0000000000;0.9978700000;3.2200000000;0.5000000000;10.0000000000;6;879;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.511272;0.396736;0.069478;0.395404;0.187562;0.276070;0.002287;0.011054;0.127318;0.033852;0;5.486468;487;1
red;8.8000000000;0.6850000000;0.2600000000;1.6000000000;0.0880000000;16.0000000000;23.0000000000;0.9969400000;3.3200000000;0.4700000000;9.4000000000;5;835;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.475435;0.697084;0.174480;0.627791;0.306335;0.366633;0.758690;0.001353;0.019658;0.179679;0.091821;0;6.698959;717;1
red;8.9000000000;0.3100000000;0.3600000000;2.6000000000;0.0560000000;10.0000000000;39.0000000000;0.9956200000;3.4000000000;0.6900000000;11.8000000000;5;901;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.231976;0.143026;0.395161;0.168695;0.604145;0.590822;0.000027;0.044228;0.204300;0.140053;0;6.315375;670;1
red;8.9000000000;0.3100000000;0.5700000000;2.0000000000;0.1110000000;26.0000000000;85.0000000000;0.9971000000;3.2600000000;0.5300000000;9.7000000000;5;186;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.231976;0.809791;0.534739;0.647764;0.029220;0.108202;0.001514;0.001230;0.074957;0.062837;0;6.295172;665;1
white;8.9000000000;0.3300000000;0.3200000000;1.5000000000;0.0470000000;11.0000000000;200.0000000000;0.9954000000;3.1900000000;0.4600000000;9.4000000000;5;1182;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.182426;0.016023;0.651054;0.302297;0.564560;1.098345;0.000193;0.020268;0.197132;0.091821;0;6.917061;821;1
white;8.9000000000;0.3400000000;0.3200000000;1.3000000000;0.0410000000;12.0000000000;188.0000000000;0.9953000000;3.1700000000;0.4900000000;9.5000000000;5;1124;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.157651;0.016023;0.697580;0.391366;0.524975;0.972445;0.000293;0.026410;0.144772;0.082160;0;6.806617;798;1
red;8.9000000000;0.5650000000;0.3400000000;3.0000000000;0.0930000000;16.0000000000;112.0000000000;0.9998000000;3.3800000000;0.6100000000;9.5000000000;5;712;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.399785;0.079525;0.302109;0.380559;0.366633;0.175073;0.004226;0.038085;0.064671;0.082160;0;5.685768;532;1
red;8.9000000000;0.5950000000;0.4100000000;7.9000000000;0.0860000000;30.0000000000;109.0000000000;0.9998000000;3.2700000000;0.5700000000;9.3000000000;5;596;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;3.792942;0.474110;0.301780;0.837779;0.276646;0.187562;0.143598;0.004226;0.004301;0.005143;0.101483;0;6.129570;634;1
white;9.0000000000;0.2400000000;0.5000000000;1.2000000000;0.0480000000;26.0000000000;107.0000000000;0.9918000000;3.2100000000;0.3400000000;12.4000000000;6;1311;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.405400;0.587536;0.720843;0.287453;0.029220;0.122615;0.003809;0.014125;0.406576;0.198022;0;6.886049;811;1
red;9.0000000000;0.4000000000;0.4300000000;2.4000000000;0.0680000000;29.0000000000;46.0000000000;0.9943000000;3.2000000000;0.6000000000;12.2000000000;6;969;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.009001;0.365281;0.441687;0.009441;0.147976;0.517380;0.001298;0.017197;0.047217;0.178699;0;5.845627;578;1
red;9.0000000000;0.4500000000;0.4900000000;2.6000000000;0.0840000000;21.0000000000;75.0000000000;0.9987000000;3.3500000000;0.5700000000;9.7000000000;5;593;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.114873;0.555786;0.395161;0.246956;0.168706;0.213120;0.003121;0.028871;0.005143;0.062837;0;5.905024;591;1
red;9.0000000000;0.4600000000;0.3100000000;2.8000000000;0.0930000000;19.0000000000;98.0000000000;0.9981500000;3.3200000000;0.6300000000;9.5000000000;6;313;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.139648;0.015727;0.348635;0.380559;0.247877;0.028189;0.002568;0.019658;0.099578;0.082160;0;5.475049;485;1
red;9.0000000000;0.4700000000;0.3100000000;2.7000000000;0.0840000000;24.0000000000;125.0000000000;0.9984000000;3.3100000000;0.6100000000;9.4000000000;5;695;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.164423;0.015727;0.371898;0.246956;0.049950;0.311466;0.002819;0.016586;0.064671;0.091821;0;5.446767;481;1
red;9.0000000000;0.4800000000;0.3200000000;2.8000000000;0.0840000000;21.0000000000;122.0000000000;0.9984000000;3.3200000000;0.6200000000;9.4000000000;5;694;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.110450;0.189198;0.016023;0.348635;0.246956;0.168706;0.279991;0.002819;0.019658;0.082125;0.091821;0;5.556382;506;1
red;9.1000000000;0.5200000000;0.3300000000;1.3000000000;0.0700000000;9.0000000000;30.0000000000;0.9978000000;3.2400000000;0.6000000000;9.3000000000;5;429;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.427957;0.288297;0.047774;0.697580;0.039130;0.643731;0.685248;0.002217;0.004911;0.047217;0.101483;0;6.985545;758;1
white;9.2000000000;0.2800000000;0.4600000000;3.2000000000;0.0580000000;39.0000000000;133.0000000000;0.9960000000;3.1400000000;0.5800000000;9.5000000000;5;1119;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.745464;0.306301;0.460533;0.255583;0.139005;0.543830;0.395400;0.000409;0.035624;0.012310;0.082160;0;6.976619;835;1
red;9.2000000000;0.4600000000;0.2300000000;2.6000000000;0.0910000000;18.0000000000;77.0000000000;0.9992200000;3.1500000000;0.5100000000;9.4000000000;5;1226;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.745464;0.139648;0.269733;0.395161;0.350869;0.287462;0.192136;0.003643;0.032553;0.109864;0.091821;0;6.618354;708;1
red;9.2000000000;0.5300000000;0.2400000000;2.6000000000;0.0780000000;28.0000000000;139.0000000000;0.9978800000;3.2100000000;0.5700000000;9.5000000000;5;742;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;4.745464;0.313072;0.237982;0.395161;0.157888;0.108391;0.458350;0.002297;0.014125;0.005143;0.082160;0;6.520033;695;1
red;9.3000000000;0.6100000000;0.2600000000;3.4000000000;0.0900000000;25.0000000000;87.0000000000;0.9997500000;3.2400000000;0.6200000000;9.7000000000;5;322;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;5.062972;0.511272;0.174480;0.209057;0.336025;0.010364;0.087219;0.004175;0.004911;0.082125;0.062837;0;6.545437;699;1
