type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
red;9.40146280371061;0.551936617066719;0;1.37518578831746;0.0628260059259197;8.4124699087857;16.0776575060913;1.14969409439014;3.59612765335858;0.550568910656081;10.5399727003042;7;0.258017;0.914077;1.000000;0.779572;0.159554;0.508468;0.818487;0.000098;0.053340;0.115126;0.046967;0;4.653706;295
white;7.51729863749045;0.158506305514787;0.238094157320942;3.37794006057797;0.0370224450500534;22.2616525811967;139.143842411987;1.15404891546298;2.90119304164051;0.53924617786256;7.20558743412587;6;0.683136;0.116579;0.003897;0.175615;0.393463;0.082474;0.161584;0.002309;0.003625;0.171608;0.124577;0;1.918867;76
red;4.84050388875882;0.351564208204304;0;0.734248331005055;0.0820349016101475;21.7239304701971;27.303072031588;1.15581438156394;3.36926812718069;0.387381026707579;11.1415450192562;6;0.996854;0.295683;1.000000;0.742834;0.248751;0.048600;0.671548;0.000319;0.031590;0.091971;0.086456;0;4.214606;214
white;5.86885556926748;0.419416519917713;0.213021590950978;7.83318146557521;0.0449222407475567;24.3035057187815;58.6466700858049;1.15594210265311;4.46728128939143;0.550499889952936;7.9798513316885;6;0.258017;0.057684;0.066641;0.212353;0.429142;0.213549;0.031933;0.000354;0.000518;0.133954;0.066028;0;1.470173;9
red;6.0757574512807;0.394162474190576;0.841739529794775;1.68947648416753;0.0863579693599866;9.12594905013149;31.2722110882348;1.15730988601043;3.01671764951963;0.980824680448769;8.17371588992253;6;0.369418;0.204921;0.882308;0.614251;0.320108;0.442930;0.783913;0.003460;0.050233;0.355550;0.010214;0;4.037306;183
white;7.91205155271855;0.214691306144555;0.314732837046627;2.36280963762467;0.0209341110912489;20.9989515288108;135.559096996591;1.1606588652459;2.07555395195302;0.57067847655753;10.1638878061886;6;0.055700;0.411053;0.129385;0.540775;0.500499;0.279087;0.357022;0.000902;0.081305;0.077472;0.010214;0;2.443414;296
red;7.17728053946423;0.793039837806007;0.254407157459867;2.49081617186848;0.0862468010038845;22.0706390651532;100.543605033705;1.16144466011706;4.28115601308614;0.624029609557084;10.3381538341334;6;0.885453;0.855182;0.152961;0.632620;0.480661;0.442930;0.213445;0.001470;0.012947;0.091971;0.066028;0;3.835668;154
red;4.82308916803018;0.426474892046589;0.12461004980334;2.36909362493864;0.0920106027076894;12.0821385309119;27.8470404560845;1.16152436107243;2.61942768124673;0.570125991928946;9.22404786321259;5;0.055700;1.046590;0.592166;0.632620;0.355786;0.606774;0.827130;0.000766;0.022268;0.016662;0.037437;0;4.193899;210
red;3.76128471837713;0.596034814607506;0.17373147067849;1.71619427668586;0.0730938381575055;23.2571818160413;57.1648506738689;1.16209926715179;2.67626180884952;0.876667608054633;12.4176315654384;5;0.571735;0.207341;0.247076;0.669358;0.177393;0.410162;0.593757;0.000907;0.047126;0.167279;0.008846;0;3.100980;58
red;8.64576307956538;0.575794191311881;0.0851281661801725;1.08689003161426;0.0440957329563156;45.1445238680465;33.5840154512072;1.16239678390045;4.85621163858519;0.868778669370114;13.5299330435973;5;1.310572;0.737393;0.686281;0.687727;0.123875;0.114138;0.541896;0.001108;0.059555;0.261414;0.075558;0;4.599517;282
red;4.78054476522246;0.334588855947934;0.650679896939953;1.29876361577187;0.113151902515526;29.6540692654158;104.76001022963;1.16297264814302;4.04957921839222;0.552030447260485;7.8489645278069;5;0.571735;0.472367;0.474474;0.632620;0.534179;0.311855;0.369027;0.002314;0.044019;0.073143;0.132740;0;3.618473;124
red;9.07187046939977;0.993716421421835;0.378880914293092;1.64243326410808;0.105825549775184;7.02413331751916;55.5902110344456;1.1632210417939;3.16660713136032;0.819889074585025;10.6393719877338;5;0.369418;1.017143;0.098013;0.632620;0.569858;0.705081;0.204802;0.001610;0.019161;0.167279;0.104149;0;3.889134;160
white;4.47974507449841;0.356032812476009;0.341849108931361;7.00229806450442;0.0198124885175178;38.3360184947895;89.2037008168325;1.16365693350124;4.20142694657227;0.607346810136227;12.8862443151592;7;0.055700;0.060104;0.129385;0.047032;0.322106;0.148012;0.152941;0.003315;0.089590;0.110798;0.191290;0;1.310273;2
red;4.45737050568568;0.628460354587819;0.175150792352596;1.76218710468755;0.069548127254904;14.0545048834076;43.1521080565738;1.16520673466585;4.82451341905581;0.427062337607126;6.91113177692705;5;0.683136;0.236788;0.403935;0.577513;0.266590;0.410162;0.688835;0.000062;0.053340;0.054316;0.038805;0;3.413482;88
red;7.35634213307357;0.594812545550135;0.0271487372116053;1.24184076212146;0.0419212152856344;19.1189614957306;36.3251095286657;1.16776177301775;1.80244389767835;0.746787982504682;10.500652714627;6;0.055700;0.678498;0.843140;0.577513;0.444983;0.475699;0.688835;0.000947;0.050233;0.129625;0.018376;0;3.963549;170
red;10.1193763211479;0.659089554524581;0.177267437567308;1.5945152841998;0.0896672686560513;10.2603355668023;11.256661763456;1.1682164395211;3.55598151509197;0.725064258861747;12.9762251760143;5;0.369418;0.649051;0.560794;0.706096;0.391465;0.770618;0.844417;0.001228;0.016054;0.167279;0.113680;0;4.590100;273
white;5.26202503427996;0.265489207424163;0.330318874513684;0.694443219413354;0.0532340980971623;35.8464999550647;54.2176028490974;1.16874094133887;4.0167304411272;0.487452613946695;9.52127493023698;6;0.055700;0.381605;0.066641;0.797941;0.179392;0.180780;0.308523;0.002712;0.009839;0.246916;0.076926;0;2.306975;225
red;6.23600378396579;0.688508957545804;0.193344275609757;1.93917243227936;0.0455979553630563;21.8195416208492;153.163942251511;1.16983048666604;2.27511650780423;0.781439590750239;5.64504913840893;5;1.826608;0.649051;0.403935;0.632620;0.444983;0.442930;0.066506;0.001510;0.031590;0.016662;0.094619;0;4.611014;287
white;5.53423169237368;0.337261508128114;0.329410872564383;6.54507927749448;0.0540734479990528;22.6979121759744;137.54715034501;1.17212373332331;2.62260807004196;0.637374719115963;8.4036407240473;7;0.055700;0.060104;0.129385;0.047032;0.322106;0.148012;0.152941;0.003315;0.089590;0.110798;0.191290;0;1.310273;3
red;7.27687116702582;0.474839212023841;0.230640761664186;2.78583662050305;0.0361286440505002;16.3321181463568;64.6398817499926;1.17265951486772;4.04599424534451;0.459319475163419;9.45772264195729;4;0.258017;0.030657;0.247076;0.632620;0.195233;0.082474;0.585114;0.001067;0.065769;0.016662;0.046967;0;2.161656;12
red;9.07788080379146;0.406144049758502;0.319199149623363;2.86650676470804;0.0833118157452405;6.89932793781166;57.6585273408025;1.17554598752321;4.28058910604639;1.03649977173658;10.9395876216674;5;0.055700;0.590156;0.152961;0.522406;0.498501;0.606774;0.325810;0.001711;0.053340;0.336723;0.048335;0;3.192417;61
white;4.75381289653594;0.250675402113311;0.306196612528193;1.00005151003731;0.0293071345377578;19.9406456751695;143.765437449059;1.17747411248721;3.03662222458146;0.420365277640512;17.1912781833932;5;0.369418;0.089551;0.003897;0.742834;0.339945;0.115243;0.089075;0.002913;0.008803;0.167279;0.143638;0;2.072596;134
red;4.24615794218828;0.621361801458289;0.0874982423367367;1.99556412595315;0.0899686346161793;15.7827620929166;49.7715793475245;1.17905087622641;3.35719605859874;0.830416874438248;8.64627954876356;6;0.683136;0.619603;0.592166;0.595882;0.337947;0.508468;0.697479;0.001208;0.044019;0.110798;0.075558;0;4.266264;225
red;8.3737792057089;0.559980693700292;0.150604538736244;1.58756900410727;0.0935805097395919;9.98239830373814;11.129665507992;1.17986678786601;2.35811789783217;0.690367935041561;12.7408043145499;5;0.055700;1.046590;0.592166;0.632620;0.355786;0.606774;0.827130;0.000766;0.022268;0.016662;0.037437;0;4.193899;208
white;7.44220839513851;0.113896295195783;0.263228412387678;0.921167566204568;0.0320894208336382;20.8398786096332;90.1973032690899;1.18003769835483;1.86430032517867;0.544663271744781;5.71330113418002;6;0.258017;0.381605;0.341192;0.706096;0.179392;0.146906;0.149579;0.000037;0.050233;0.133954;0.046967;0;2.393978;270
red;5.36868611106002;0.520084585008281;0.260657901378246;3.84190297446114;0.0626887269578439;11.1990293534691;50.586258786194;1.18050021386424;3.67991215105929;0.839535887211177;12.7390868375651;5;0.885453;0.766840;0.003897;0.504037;0.837447;0.574006;0.152941;0.004707;0.071983;0.167279;0.094619;0;4.063209;185
white;8.63843709898184;0.227393580568049;0.30957180348111;1.5567383238676;0.0553561275604018;28.2347096376726;170.325648270639;1.18252435618011;4.2699916135814;0.748636730665299;8.00582737560388;6;0.369418;0.116579;0.443103;0.724465;0.177393;0.049705;0.149579;0.004119;0.030553;0.016662;0.210350;0;2.291926;215
red;8.46855452084749;0.693206858083358;0.164886312802318;2.36123044772534;0.12262917643027;16.6519097751721;135.350205113262;1.18435445931654;3.87320306915454;0.66819483451643;9.49335961447183;6;0.571735;0.766840;0.184333;0.614251;0.480661;0.442930;0.213445;0.001470;0.022268;0.054316;0.066028;0;3.418277;90
white;5.47295672302561;0.173133865136372;0.473973477695939;7.13736850825357;0.0300395059550056;16.6386186930241;130.710322431817;1.18620111862885;4.40718691502245;0.81183857576578;12.9034752116968;6;0.996854;0.352158;0.003897;0.065401;0.268588;0.344624;0.028571;0.001746;0.015017;0.035489;0.067396;0;2.179741;173
white;6.86986142182438;0.192556926289713;0.563407589568087;1.05363690906182;0.0548041988843997;31.8607883792242;179.507613497561;1.18710101569529;2.92042967086517;0.479473135995846;15.8574305366827;5;0.055700;0.175474;0.192128;0.632620;0.072356;0.246318;0.348378;0.003516;0.027446;0.020991;0.057865;0;1.832792;56
red;9.35751969562997;0.591305687642434;0.203485622271271;1.45630887531785;0.0658649181263265;23.9107772709058;39.5348888220762;1.18746104853124;2.2529985300069;0.700995127359705;10.6389812949229;5;0.055700;0.207341;0.058845;0.614251;0.480661;0.146906;0.377671;0.002314;0.068876;0.020991;0.104149;0;2.137705;11
red;9.97038853828922;0.192241255099193;0.418425349633367;2.05160184260755;0.0392425564765592;2.89057300990804;10.8059262923754;1.18824421398767;3.22211689935266;0.639666118819685;10.8025979705602;7;1.310572;0.060104;0.003897;0.669358;0.195233;0.868924;0.930852;0.001907;0.044019;0.035489;0.219881;0;4.340236;238
white;10.9364365963925;0.247219939108249;0.262206775053609;6.53962956699719;0.0393578258719316;38.4292418574821;150.314656432824;1.19265810880383;4.64016288755134;0.7623609335928;5.6859623982096;7;0.885453;0.381605;0.003897;0.118288;0.000999;0.277981;0.023289;0.000771;0.033660;0.020991;0.027907;0;1.774841;42
white;9.69656162401431;0.150775144456593;0.142717354397772;4.59652735055371;0.0499087633170088;31.5163169642658;253.36461179991;1.19466826098738;2.7671487878333;0.451343645364283;6.03303269261496;6;0.571735;0.116579;0.309820;0.035628;0.054517;0.081369;0.555821;0.002108;0.027446;0.152781;0.105517;0;2.013321;108
red;4.10650064485158;0.302017668582198;0.409756570004983;1.59642632015854;0.0904333383572578;11.1865556208351;31.3723993489782;1.20461214420094;1.68685696439073;0.42151025693726;15.8935149949359;7;0.258017;0.001209;0.035269;0.540775;0.141715;0.311855;0.680192;0.000505;0.040911;0.449685;0.153168;0;2.613301;33
white;5.49007574144345;0.220439276264499;0.577096744114456;1.23619295677082;0.0256064743986499;31.3460074098996;130.77942779662;1.20606317307533;4.09121978074957;0.425100621423886;7.26972066850699;5;0.055700;0.469947;0.286244;0.779572;0.143713;0.343519;0.161584;0.002812;0.024339;0.152781;0.008846;0;2.429057;288
white;10.8514143478211;0.485295455788775;0.285959968312706;7.51544061066309;0.0585377818605496;37.2394655867205;199.660457604683;1.20873575529839;4.82986326274744;0.587286407146734;9.35301888815815;6;0.258017;0.001209;0.223500;0.044812;0.286427;0.474594;0.408882;0.002209;0.025375;0.115126;0.181759;0;2.021910;115
red;6.2401970526008;0.591845348035193;0.335681102390288;1.73053531575332;0.0876220180408313;21.2928883998353;22.9725088819192;1.21074886166679;2.90555642079956;0.934290754551119;11.758280264608;5;0.885453;0.236788;0.027473;0.706096;0.427144;0.508468;0.636974;0.003118;0.028483;0.204933;0.142271;0;3.807201;150
red;10.035865074962;0.304474098908625;0.333418663400536;2.30960471746884;0.0544484423548772;3.08707514015467;8.71433511559984;1.21188331120833;3.39548296053516;0.353411934031017;16.7973442587;7;1.310572;0.060104;0.003897;0.669358;0.195233;0.868924;0.930852;0.001907;0.044019;0.035489;0.219881;0;4.340236;239
red;9.66179636279137;0.335885429725241;0.266685716495818;1.27515978856594;0.110573625713803;25.0950196778198;61.0135407973613;1.21539271548556;3.93690825290745;0.778214455749155;10.4902269465962;5;2.454044;0.148446;0.058845;0.650989;0.320108;0.048600;0.273949;0.002485;0.053340;0.148452;0.142271;0;4.301529;229
white;3.71562501258269;0.248718438828163;0.310340868258157;1.19129307234198;0.0553953610558928;38.8594531192561;154.69313270132;1.21667007414316;4.30109990554242;0.415214936415274;11.4420024298293;6;0.683136;0.352158;0.121589;0.724465;0.339945;0.049705;0.006002;0.002008;0.033660;0.035489;0.000683;0;2.348840;242
red;5.72721035575403;0.43705274254304;0.0137909171087168;1.20626879525071;0.0424615996356827;18.1291844839034;104.557822904091;1.21708665999947;2.97695244758089;0.375902014026137;5.19113390518701;6;0.369418;0.737393;0.937256;0.577513;0.462822;0.213549;0.187515;0.002756;0.103055;0.002164;0.075558;0;3.668999;132
red;6.78783538760276;0.342889463081812;0.124962300942492;2.60343524620562;0.0466885011628705;18.5938101636039;49.2046287256433;1.21871235070033;3.46497464734042;0.653379569384081;7.78991064456032;5;0.055700;0.001209;0.247076;0.632620;0.266590;0.016937;0.550540;0.001067;0.068876;0.091971;0.037437;0;1.970023;7
white;9.08265687182613;0.219976757236093;0.184622555399257;2.81889932504471;0.0252952620072048;20.3477722547113;80.4834008349466;1.21963099132071;3.41449998504898;0.201542426019094;6.92168845885849;5;0.369418;0.322711;0.121589;0.650989;0.179392;0.081369;0.109724;0.004752;0.030553;0.416360;0.143638;0;2.430495;290
white;9.84394021640603;0.215382767573801;0.393576489950782;7.93298733650173;0.0329766558205535;27.9027411385921;115.957461665644;1.22053275706072;2.30787990001408;0.418338358266267;6.92791442119477;5;0.571735;0.118999;0.066641;0.524626;0.072356;0.441825;0.452100;0.001580;0.033660;0.020991;0.123210;0;2.427723;286
white;6.71910701758372;0.222187298210312;0.470909170454853;8.46688095232068;0.030852465831777;40.7293449785909;113.457139342273;1.22098043124787;1.68506201439486;0.582607165133145;14.8442017925879;6;0.683136;0.499395;0.160756;0.047032;0.554017;0.049705;0.040576;0.000902;0.005696;0.077472;0.029274;0;2.147961;158
red;10.501201733245;0.250415219737667;0.314268579647447;1.593392958169;0.0910212618600626;12.1839697060324;19.6224080477347;1.22105336394141;2.084479131069;0.435550018044245;17.1794534299354;6;0.571735;0.442919;0.152961;0.614251;0.266590;0.541237;0.783913;0.000822;0.040911;0.186106;0.143638;0;3.745083;142
white;4.72126344101684;0.148701276647837;0.263107004794202;4.23978049589088;0.0589131198400457;10.2091020166435;112.186936646562;1.22139998564875;4.45212551054945;0.444739884224107;13.4928175753297;5;0.683136;0.381605;0.066641;0.469519;0.016840;0.377393;0.127011;0.000706;0.070947;0.110798;0.104149;0;2.408745;275
red;4.05628629151467;0.974156313745266;0.118185359205937;1.66308266765685;0.146581228233081;19.8674872226877;67.0136112850693;1.22509603690985;3.30844704641621;0.553513371974911;11.663784719623;5;0.369418;1.223274;0.529422;0.669358;0.908805;0.344624;0.273949;0.001238;0.008803;0.058645;0.094619;0;4.482155;259
white;10.8823784673482;0.45061763451186;0.47446114731189;2.70729960973086;0.0638571035702451;26.6071607262821;145.659061447218;1.22514853938942;4.88846400879825;0.426271624077875;13.9247737197446;6;0.885453;0.118999;0.035269;0.081550;0.197231;0.016937;0.132292;0.000500;0.031590;0.171608;0.038805;0;1.710234;31
red;9.55031644646465;0.643310860657861;0.0464956925648906;3.21374751786555;0.0490074555071223;26.2625714446849;55.325962213175;1.22525437040606;3.50875602236797;0.767936388236588;6.1561943099316;6;0.885453;0.560709;0.811769;0.522406;0.534179;0.344624;0.619688;0.001811;0.050233;0.110798;0.019744;0;4.461414;256
white;5.91426386746276;0.385021042498643;0.462908115983962;2.35276839495066;0.0681394927995309;19.4861579473692;149.046952851444;1.23119825276041;2.96966232256749;0.683115411428462;13.5160350542889;5;0.258017;0.175474;0.098013;0.706096;0.036677;0.015831;0.279231;0.002933;0.011910;0.115126;0.019744;0;1.719052;35
white;7.11927508931578;0.293007380457566;0.351393636948788;2.58524451208095;0.0515009250562178;61.2530609928026;124.124763875236;1.23552373627399;3.59637325744631;0.538188728184671;8.57345879806421;6;0.369418;0.175474;0.184333;0.485668;0.304267;0.638438;0.019927;0.003918;0.049196;0.110798;0.067396;0;2.408833;276
white;5.15929334166911;0.437836417719986;0.183252785561451;8.19166867104784;0.0611417896514805;9.22566756525746;132.518311193382;1.24058599899029;4.06032597782969;0.517438219388272;10.3788591605111;5;0.055700;0.384025;0.498051;0.083770;0.143713;0.541237;0.080431;0.000419;0.039875;0.077472;0.066028;0;1.970721;94
red;4.30147466071545;0.302873714796638;0.282995513947011;1.71814116824483;0.108548351998528;32.8805162219021;61.7399254900576;1.24366659138379;3.28029014701643;0.782912991219916;7.26136177102888;5;2.140326;0.030657;0.341192;0.650989;0.302268;0.507363;0.118367;0.001711;0.016054;0.091971;0.094619;0;4.295517;228
white;5.73385132979303;0.174394589116742;0.161313858058094;4.58084526843577;0.0441583033969263;30.8022260223879;125.596799754052;1.2448359849524;2.18485369243398;0.69272023204541;10.7591242757208;5;1.199171;0.116579;0.215704;0.210133;0.036677;0.279087;0.040576;0.000907;0.030553;0.077472;0.123210;0;2.330069;235
red;10.8235931508414;0.327730964454122;0.197173720693134;1.20004804854099;0.0661310917606218;23.8085467984841;73.1760509345735;1.24719259026116;2.53778736475386;0.835712396921295;9.93063607190587;5;0.885453;0.707945;0.560794;0.595882;0.373626;0.115243;0.481392;0.001610;0.019161;0.110798;0.066028;0;3.917932;163
